movie_id,title,year,rating,duration,metascore,actors
tt0089881,Ran,1985,8.2,160,97,nm0619938:Tatsuya Nakadai|nm0855417:Akira Terao|nm0628704:Jinpachi Nezu|nm0753480:Daisuke Ryû|nm7014801:Mieko Harada|nm0594523:Yoshiko Miyazaki|nm0407030:Hisashi Igawa|nm0676201:Pîtâ|nm0950784:Masayuki Yui|nm0441366:Kazuo Katô|nm0559472:Norio Matsui|nm0411763:Toshiya Ito|nm0462637:Kenji Kodama|nm0913872:Takashi Watanabe|nm1334850:Mansai Nomura|nm0441399:Takeshi Katô|nm0853392:Jun Tazaki|nm0879957:Hitoshi Ueki
tt0112641,Casino,1995,8.2,178,73,nm0000134:Robert De Niro|nm0000232:Sharon Stone|nm0000582:Joe Pesci|nm0000249:James Woods|nm0725543:Don Rickles|nm0454418:Alan King|nm0001629:Kevin Pollak|nm0428618:L.Q. Jones|nm0810686:Dick Smothers|nm0898634:Frank Vincent|nm0089185:John Bloom|nm0129127:Pasquale Cajano|nm0698697:Melissa Prophet|nm0021411:Bill Allison|nm0068633:Vinny Vella|nm0839642:Philip Suriano|nm0903092:Erika von Tagen|nm0000811:Frankie Avalon
tt1745960,Top Gun: Maverick,2022,8.2,130,78,nm0000129:Tom Cruise|nm0000124:Jennifer Connelly|nm1886602:Miles Teller|nm0000174:Val Kilmer|nm1506981:Bashir Salahuddin|nm0358316:Jon Hamm|nm0663174:Charles Parnell|nm4834815:Monica Barbaro|nm5730649:Lewis Pullman|nm1337350:Jay Ellis|nm6639989:Danny Ramirez|nm1412974:Glen Powell|nm7453477:Jack Schumacher|nm3254274:Manny Jacinto|nm2745297:Kara Wang|nm8241861:Greg Tarzan Davis|nm4917623:Jake Picking|nm3100463:Raymond Lee
tt0477348,No Country for Old Men,2007,8.2,122,92,nm0000169:Tommy Lee Jones|nm0000849:Javier Bardem|nm0000982:Josh Brolin|nm0000437:Woody Harrelson|nm0531808:Kelly Macdonald|nm0226813:Garret Dillahunt|nm0002128:Tess Harper|nm0179224:Barry Corbin|nm0740535:Stephen Root|nm0003923:Rodger Boyce|nm0335275:Beth Grant|nm0715768:Ana Reeder|nm0350337:Kit Gwin|nm0394308:Zach Hopkins|nm2655195:Chip Love|nm0031370:Eduardo Antonio Garcia|nm0428122:Gene Jones|nm0914223:Myk Watford
tt0084787,The Thing,1982,8.2,109,57,nm0000621:Kurt Russell|nm0000979:Wilford Brimley|nm0202966:Keith David|nm0557956:Richard Masur|nm0141953:T.K. Carter|nm0166359:David Clennon|nm0246004:Richard Dysart|nm0356251:Charles Hallahan|nm0540595:Peter Maloney|nm0595567:Donald Moffat|nm0689177:Joel Polis|nm0906640:Thomas G. Waites|nm0919256:Norbert Weisser|nm0290581:Larry Franco|nm0410429:Nate Irwin|nm0954730:William Zeman|nm0000105:Adrienne Barbeau|nm0000118:John Carpenter
tt0457430,El laberinto del fauno,2007,8.2,118,98,nm1419440:Ivana Baquero|nm0317725:Ariadna Gil|nm0530365:Sergi López|nm0893941:Maribel Verdú|nm0427964:Doug Jones|nm0029962:Álex Angulo|nm1254805:Manolo Solo|nm0879895:César Vea|nm0142875:Roger Casamajor|nm1293644:Ivan Massagué|nm0881891:Gonzalo Uriarte|nm0529463:Eusebio Lázaro|nm0896322:Francisco Vidal|nm1232001:Juanjo Cucalón|nm0591941:Lina Mira|nm0957983:Mario Zorrilla|nm1001005:Sebastián Haro|nm1085333:Mila Espiga
tt0105695,Unforgiven,1992,8.2,130,85,nm0000142:Clint Eastwood|nm0000432:Gene Hackman|nm0000151:Morgan Freeman|nm0001321:Richard Harris|nm0941316:Jaimz Woolvett|nm0007210:Saul Rubinek|nm0004920:Frances Fisher|nm0505764:Anna Thomson|nm0610820:David Mucci|nm0132808:Rob Campbell|nm0416279:Anthony James|nm0292819:Tara Frederick|nm0254379:Beverley Elliott|nm0720082:Liisa Repo-Martell|nm0808844:Josie Smith|nm0576721:Shane Thomas Meier|nm0505178:Aline Levasseur|nm0136472:Cherrilene Cardinal
tt0266697,Kill Bill: Vol. 1,2003,8.2,111,69,nm0000235:Uma Thurman|nm0001016:David Carradine|nm0000435:Daryl Hannah|nm0000514:Michael Madsen|nm0005154:Lucy Liu|nm0000407:Vivica A. Fox|nm0237838:Julie Dreyfus|nm0475752:Chiaki Kuriyama|nm0002002:Shin'ichi Chiba|nm0514904:Chia-Hui Liu|nm0662981:Michael Parks|nm0100889:Michael Bowen|nm0475165:Jun Kunimura|nm0644979:Kenji Ôba|nm0443569:Yuki Kazamatsuri|nm0662960:James Parks|nm0766499:Sakichi Sato|nm0521781:Jonathan Loughran
tt0268978,A Beautiful Mind,2002,8.2,135,72,nm0000128:Russell Crowe|nm0000438:Ed Harris|nm0000124:Jennifer Connelly|nm0001626:Christopher Plummer|nm0079273:Paul Bettany|nm0004965:Adam Goldberg|nm0524197:Josh Lucas|nm0710829:Anthony Rapp|nm0337020:Jason Gray-Stanford|nm0002139:Judd Hirsch|nm0671721:Austin Pendleton|nm1055187:Vivien Cardone|nm0800201:Jillie Simon|nm0825692:Victor Steinbach|nm1092540:Tanya Clarke|nm1091671:Thomas F. Walsh|nm0233377:Jesse Doran|nm0144087:Kent Cassella
tt1392214,Prisoners,2013,8.2,153,70,nm0413168:Hugh Jackman|nm0350453:Jake Gyllenhaal|nm0205626:Viola Davis|nm0502425:Melissa Leo|nm0004742:Maria Bello|nm0005024:Terrence Howard|nm0200452:Paul Dano|nm1910255:Dylan Minnette|nm2954703:Zoë Soul|nm4961013:Erin Gerasimovich|nm4790129:Kyla-Drew|nm0245145:Wayne Duvall|nm0137230:Len Cariou|nm2810287:David Dastmalchian|nm2851132:Brad James|nm0721593:Anthony Reynolds|nm0872354:Robert C. Treveiler|nm0480808:Sandra Ellis Lafferty
tt0040897,The Treasure of the Sierra Madre,1948,8.2,126,98,nm0000007:Humphrey Bogart|nm0404158:Walter Huston|nm0392529:Tim Holt|nm0071636:Bruce Bennett|nm0533692:Barton MacLane|nm0066166:Alfonso Bedoya|nm0815495:Arturo Soto Rangel|nm0232375:Manuel Dondé|nm0869064:José Torvay|nm0526058:Margarito Luna|nm0086706:Robert Blake|nm0130482:Guillermo Calles|nm0147436:Roberto Cañedo|nm0151104:Spencer Chan|nm0198525:Jacqueline Dalya|nm0242735:Ralph Dunn|nm0260421:Ernesto Escoto|nm0280900:Pat Flaherty
tt0055630,Yôjinbô,1961,8.2,110,93,nm0001536:Toshirô Mifune|nm0867391:Eijirô Tôno|nm0619938:Tatsuya Nakadai|nm0875362:Yôko Tsukasa|nm0945222:Isuzu Yamada|nm0441961:Daisuke Katô|nm0442951:Seizaburô Kawazu|nm0793766:Takashi Shimura|nm0846187:Hiroshi Tachikawa|nm0622416:Yôsuke Natsuki|nm0297869:Kamatari Fujiwara|nm0768026:Ikio Sawamura|nm1226419:Atsushi Watanabe|nm0297843:Susumu Fujita|nm0768566:Kyû Sazanka|nm0632757:Kô Nishimura|nm0441399:Takeshi Katô|nm0368049:Ichirô Nakatani
tt0266543,Finding Nemo,2003,8.2,100,90,nm0000983:Albert Brooks|nm0001122:Ellen DeGeneres|nm1071252:Alexander Gould|nm0000353:Willem Dafoe|nm0004951:Brad Garrett|nm0005049:Allison Janney|nm0671721:Austin Pendleton|nm0740535:Stephen Root|nm0507852:Vicki Lewis|nm0710020:Joe Ranft|nm0001691:Geoffrey Rush|nm0004056:Andrew Stanton|nm0001610:Elizabeth Perkins|nm1384126:Nicholas Bird|nm0677037:Bob Peterson|nm0402032:Barry Humphries|nm0051509:Eric Bana|nm0817748:Bruce Spence
tt0057115,The Great Escape,1963,8.2,172,86,nm0000537:Steve McQueen|nm0001258:James Garner|nm0000277:Richard Attenborough|nm0000314:Charles Bronson|nm0232019:James Donald|nm0000587:Donald Pleasence|nm0000336:James Coburn|nm0582019:Hannes Messemer|nm0564724:David McCallum|nm0413561:Gordon Jackson|nm0508105:John Leyton|nm0502007:Angus Lennie|nm0830740:Nigel Stock|nm0333746:Robert Graf|nm0852676:Jud Taylor|nm0718422:Hans Reiser|nm0726043:Harry Riebauer|nm0257920:William Russell
tt0347149,Hauru no ugoku shiro,2005,8.2,119,82,nm0047962:Chieko Baishô|nm0454120:Takuya Kimura|nm0309107:Tatsuya Gashûin|nm0594271:Akihiro Miwa|nm1126340:Ryûnosuke Kamiki|nm0410659:Mitsunori Isaki|nm1126978:Yô Ôizumi|nm0960033:Akio Ôtsuka|nm0361717:Daijirô Harada|nm0441353:Haruko Katô|nm0001739:Jean Simmons|nm0000288:Christian Bale|nm0000002:Lauren Bacall|nm0001100:Blythe Danner|nm0607865:Emily Mortimer|nm1242688:Josh Hutcherson|nm0000345:Billy Crystal|nm0540441:Jena Malone
tt0071853,Monty Python and the Holy Grail,1975,8.2,91,91,nm0001037:Graham Chapman|nm0000092:John Cleese|nm0001385:Eric Idle|nm0000416:Terry Gilliam|nm0001402:Terry Jones|nm0001589:Michael Palin|nm0095665:Connie Booth|nm0166470:Carol Cleveland|nm0409183:Neil Innes|nm0240436:Bee Duffell|nm0949707:John Young|nm0203935:Rita Davies|nm0829189:Avril Stewart|nm0455435:Sally Kinghorn|nm0959090:Mark Zycon|nm0131572:Elspeth Cameron|nm0286927:Mitsuko Forstater|nm0426183:Sandy Johnson
tt0080678,The Elephant Man,1980,8.2,124,78,nm0000164:Anthony Hopkins|nm0000457:John Hurt|nm0000843:Anne Bancroft|nm0000024:John Gielgud|nm0384908:Wendy Hiller|nm0428086:Freddie Jones|nm0255573:Michael Elphick|nm0330240:Hannah Gordon|nm0752571:Helen Ryan|nm0822062:John Standing|nm0002077:Dexter Fletcher|nm0242459:Lesley Dunlop|nm0629498:Phoebe Nicholls|nm0331110:Pat Gorman|nm0202575:Claire Davenport|nm0642937:Orla Pederson|nm0806689:Patsy Smart|nm0872370:Frederick Treves
tt0046912,Dial M for Murder,1954,8.2,105,75,nm0001537:Ray Milland|nm0000038:Grace Kelly|nm0191950:Robert Cummings|nm0002369:John Williams|nm0206060:Anthony Dawson|nm0110063:Leo Britt|nm0019996:Patrick Allen|nm0500216:George Leigh|nm0017579:George Alderson|nm0400902:Robin Hughes|nm0070507:Richard Bender|nm0164437:Robin Sanders Clark|nm0192326:Jack Cunningham|nm0229933:Robert Dobson|nm0230934:Guy Doleman|nm0283170:Bess Flowers|nm0308816:Robert Garvin|nm0334076:Herschel Graham
tt4729430,Klaus,2019,8.2,96,65,nm0005403:Jason Schwartzman|nm0799777:J.K. Simmons|nm0429069:Rashida Jones|nm0766005:Will Sasso|nm10520267:Neda Margrethe Labba|nm0655053:Sergio Pablos|nm0005172:Norm MacDonald|nm0000349:Joan Cusack|nm9468053:Evan Agos|nm8388409:Sky Alexis|nm5596593:Jaeden Bettencourt|nm8803193:Teddy Blum|nm2507254:Mila Brener|nm9005319:Sydney Brower|nm5555784:Finn Carr|nm6433151:Kendall Joy Hall|nm5664956:Hailey Hermida|nm11212400:Lexie Holland
tt0031381,Gone with the Wind,1940,8.2,238,97,nm0000022:Clark Gable|nm0000046:Vivien Leigh|nm0593775:Thomas Mitchell|nm0641966:Barbara O'Neil|nm0450810:Evelyn Keyes|nm0751946:Ann Rutherford|nm0001660:George Reeves|nm0186347:Fred Crane|nm0567408:Hattie McDaniel|nm0689318:Oscar Polk|nm0574335:Butterfly McQueen|nm0430460:Victor Jory|nm0113548:Everett Brown|nm0382730:Howard Hickman|nm0722265:Alicia Rhett|nm0001366:Leslie Howard|nm0000014:Olivia de Havilland|nm0112203:Rand Brooks
tt0071315,Chinatown,1974,8.1,130,92,nm0000197:Jack Nicholson|nm0001159:Faye Dunaway|nm0001379:John Huston|nm0520164:Perry Lopez|nm0384916:John Hillerman|nm0959022:Darrell Zwerling|nm0002663:Diane Ladd|nm0421772:Roy Jenson|nm0000591:Roman Polanski|nm0048147:Richard Bakalyan|nm0544064:Joe Mantell|nm0323098:Bruce Glover|nm0385585:Nandu Hinds|nm0642378:James O'Rear|nm0393222:James Hong|nm0704511:Beulah Quo|nm0297732:Jerry Fujikawa|nm0658128:Belinda Palmer
tt1305806,El secreto de sus ojos,2010,8.2,129,80,nm0201857:Ricardo Darín|nm0897845:Soledad Villamil|nm0706567:Pablo Rago|nm3587952:Carla Quevedo|nm1024390:Javier Godino|nm3588006:Bárbara Palladino|nm3587916:Rudy Romano|nm3596017:Alejandro Abelenda|nm0016039:Mario Alarcón|nm0289856:Guillermo Francella|nm3587933:Sebastián Blanco|nm1747313:Mariano Argento|nm0320227:José Luis Gioia|nm3596027:Juan José Ortíz|nm3587918:Kiko Cerone|nm0661097:Fernando Pardo|nm1142911:Maximiliano Trento|nm3797369:Sergio Santana
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,8.1,107,67,nm0002076:Jason Flemyng|nm0002077:Dexter Fletcher|nm0602941:Nick Moran|nm0005458:Jason Statham|nm0533599:Steven Mackintosh|nm0746583:Nicholas Rowe|nm0546017:Nick Marcq|nm0285305:Charles Forbes|nm0005068:Vinnie Jones|nm0572597:Lenny McLean|nm0574014:Peter McNicholl|nm0605365:P.H. Moriarty|nm0363857:Frank Harper|nm0842199:Steve Sweeney|nm0495363:Huggy Leaver|nm0289234:Ronnie Fox|nm0573091:Tony McMahon|nm0007154:Stephen Marcus
tt0042876,Rashômon,1951,8.1,88,98,nm0001536:Toshirô Mifune|nm0477553:Machiko Kyô|nm0605270:Masayuki Mori|nm0793766:Takashi Shimura|nm0156928:Minoru Chiaki|nm0879918:Kichijirô Ueda|nm0393352:Noriko Honma|nm0441961:Daisuke Katô
tt0434409,V for Vendetta,2006,8.1,132,62,nm0915989:Hugo Weaving|nm0000204:Natalie Portman|nm0001291:Rupert Graves|nm0001653:Stephen Rea|nm0000410:Stephen Fry|nm0000457:John Hurt|nm0683116:Tim Pigott-Smith|nm0019885:Roger Allam|nm0587060:Ben Miles|nm0193661:Sinéad Cusack|nm0927846:Natasha Wightman|nm0822062:John Standing|nm0550371:Eddie Marsan|nm1599755:Clive Ashborn|nm0276074:Emma Field-Rayner|nm0121090:Ian Burfield|nm2147779:Mark Phoenix|nm0563689:Alister Mazzotti
tt2096673,Inside Out,2015,8.1,95,94,nm0688132:Amy Poehler|nm0352778:Bill Hader|nm0085400:Lewis Black|nm1411676:Mindy Kaling|nm0809613:Phyllis Smith|nm0454236:Richard Kind|nm4609731:Kaitlyn Dias|nm0000178:Diane Lane|nm0001492:Kyle MacLachlan|nm0005323:Paula Poundstone|nm1293885:Bobby Moynihan|nm0996134:Paula Pell|nm0324397:Dave Goelz|nm0000568:Frank Oz|nm2155757:Josh Cooley|nm0281359:Flea|nm0001652:John Ratzenberger|nm0016141:Carlos Alazraqui
tt0264464,Catch Me If You Can,2002,8.1,141,75,nm0000138:Leonardo DiCaprio|nm0000158:Tom Hanks|nm0000686:Christopher Walken|nm0000640:Martin Sheen|nm0000882:Nathalie Baye|nm0010736:Amy Adams|nm0000981:James Brolin|nm0397788:Brian Howe|nm0400606:Frank John Hughes|nm0247611:Steve Eastin|nm0254760:Chris Ellis|nm0278125:John Finn|nm0004950:Jennifer Garner|nm0501802:Nancy Lenehan|nm0690186:Ellen Pompeo|nm0006969:Elizabeth Banks|nm0857167:Guy Thauvette|nm0044489:Candice Azzara
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,8.1,115,88,nm0000531:Frances McDormand|nm0000437:Woody Harrelson|nm0005377:Sam Rockwell|nm2655177:Caleb Landry Jones|nm0174403:Kerry Condon|nm6019128:Alejandro Barrios|nm0676370:Clarke Peters|nm2888524:Darrell Britt-Gibson|nm0180411:Abbie Cornish|nm9362777:Riya May Atwood|nm9362778:Selah Atwood|nm2348627:Lucas Hedges|nm0411964:Zeljko Ivanek|nm2581729:Amanda Warren|nm1371862:Malaya Rivera Drew|nm0553036:Sandy Martin|nm0227759:Peter Dinklage|nm0077512:Christopher Berry
tt0050212,The Bridge on the River Kwai,1957,8.1,161,88,nm0000034:William Holden|nm0000027:Alec Guinness|nm0370144:Jack Hawkins|nm0370564:Sessue Hayakawa|nm0232019:James Donald|nm0395012:Geoffrey Horne|nm0603682:André Morell|nm0931463:Peter Williams|nm0101533:John Boxer|nm0378612:Percy Herbert|nm0329468:Harold Goodwin|nm0780741:Ann Sears|nm0645537:Heihachirô Ôkawa|nm0441545:Keiichirô Katsumoto|nm0149807:M.R.B. Chakrabandhu|nm0781465:Vilaiwan Seeboonreaung|nm0839479:Ngamta Suphaphongs|nm0700628:Javanart Punynchoti
tt0117951,Trainspotting,1996,8.1,93,83,nm0000191:Ewan McGregor|nm0001971:Ewen Bremner|nm0001538:Jonny Lee Miller|nm0571727:Kevin McKidd|nm0001015:Robert Carlyle|nm0531808:Kelly Macdonald|nm0611932:Peter Mullan|nm0181920:James Cosmo|nm0629374:Eileen Nicholas|nm0896510:Susan Vidler|nm0528422:Pauline Lynch|nm0376602:Shirley Henderson|nm0574320:Stuart McQuarrie|nm0920543:Irvine Welsh|nm0936072:Dale Winton|nm0020717:Keith Allen|nm0020728:Kevin Allen|nm0743217:Annie Louise Ross
tt0081398,Raging Bull,1980,8.1,129,90,nm0000134:Robert De Niro|nm0001550:Cathy Moriarty|nm0000582:Joe Pesci|nm0898634:Frank Vincent|nm0170225:Nicholas Colasanto|nm0757854:Theresa Saldana|nm0002869:Mario Gallo|nm0012376:Frank Adonis|nm0095114:Joseph Bono|nm0867666:Frank Topham|nm0281349:Lori Anne Flax|nm0778737:Charles Scorsese|nm0242988:Don Dunphy|nm0360545:Bill Hanrahan|nm1631599:Rita Bennett|nm0160696:James V. Christy|nm0020300:Bernie Allen|nm0026718:Floyd Anderson
tt29623480,The Wild Robot,2024,8.2,102,85,nm2143282:Lupita Nyong'o|nm0050959:Pedro Pascal|nm5598573:Kit Connor|nm0631490:Bill Nighy|nm3513533:Stephanie Hsu|nm1546196:Matt Berry|nm0000609:Ving Rhames|nm0000434:Mark Hamill|nm0001573:Catherine O'Hara|nm16372344:Boone Storm|nm5647301:Alexandra Novelle|nm6004682:Raphael Alejandro|nm7462382:Paul-Mikél Williams|nm8561809:Eddie Park|nm0048389:Dee Bradley Baker|nm0858378:Randy Thom|nm1698708:Avrielle Corti|nm1929609:Keston John
tt0116282,Fargo,1996,8.1,98,88,nm0000513:William H. Macy|nm0000531:Frances McDormand|nm0000114:Steve Buscemi|nm0001780:Peter Stormare|nm0749021:Kristin Rudrüd|nm0696193:Harve Presnell|nm0219301:Tony Denman|nm0396828:Gary Houston|nm0935041:Sally Wingert|nm0777754:Kurt Schweickhardt|nm0463698:Larissa Kokernot|nm0676292:Melissa Peterman|nm0716324:Steve Reevis|nm0445316:Warren Keith|nm0249009:Steve Edelman|nm0027437:Sharon Anderson|nm0104594:Larry Brandenburg|nm0310086:James Gaulke
tt1291584,Warrior,2011,8.1,140,71,nm0362766:Tom Hardy|nm0000560:Nick Nolte|nm0249291:Joel Edgerton|nm0607185:Jennifer Morrison|nm0342029:Frank Grillo|nm0242656:Kevin Dunn|nm0380073:Maximiliano Hernández|nm0130437:Bryan Callen|nm3085077:Sam Sheridan|nm0157312:Fernando Chien|nm2474864:Jake McLaughlin|nm0553737:Vanessa Martinez|nm1091701:Denzel Whitaker|nm3163793:Carlos Miranda|nm4186255:Nick Lehane|nm2488633:Laura Chinn|nm4588147:Capri Thomas|nm3529046:Lexi Cowan
tt1205489,Gran Torino,2009,8.1,116,73,nm0000142:Clint Eastwood|nm3057402:Bee Vang|nm1542291:Christopher Carley|nm3115704:Ahney Her|nm0355083:Brian Haley|nm0400625:Geraldine Hughes|nm2439111:Dreama Walker|nm0397788:Brian Howe|nm0002253:John Carroll Lynch|nm0384771:William Hill|nm3146066:Brooke Chia Thao|nm3146363:Chee Thao|nm3175843:Choua Kue|nm2207222:Scott Eastwood|nm3214286:Xia Soua Chang|nm3116410:Sonny Vue|nm1732080:Doua Moua|nm1041781:Greg Trzaskoma
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,130,85,nm0705356:Daniel Radcliffe|nm0914612:Emma Watson|nm0342488:Rupert Grint|nm0002091:Michael Gambon|nm0000146:Ralph Fiennes|nm0000614:Alan Rickman|nm2121541:Evanna Lynch|nm1727304:Domhnall Gleeson|nm0993242:Clémence Poésy|nm0001116:Warwick Davis|nm0000457:John Hurt|nm0000307:Helena Bonham Carter|nm1113863:Graham Duff|nm4114427:Anthony Allgood|nm0324597:Rusty Goffe|nm1697773:Jon Key|nm0531808:Kelly Macdonald|nm0005042:Jason Isaacs
tt0052618,Ben-Hur,1959,8.1,212,90,nm0000032:Charlton Heston|nm0370144:Jack Hawkins|nm0000963:Stephen Boyd|nm0361823:Haya Harareet|nm0341518:Hugh Griffith|nm0779549:Martha Scott|nm0640732:Cathy O'Donnell|nm0415488:Sam Jaffe|nm0192958:Finlay Currie|nm0861930:Frank Thring|nm0519281:Terence Longdon|nm0718835:George Relph|nm0603682:André Morell|nm0023389:Umberto Alivernini|nm0023557:Carlo Alvieri|nm0030433:Armando Annuale|nm0031351:Artemio Antonini|nm1753318:Nello Appodia
tt0405159,Million Dollar Baby,2005,8.1,132,86,nm0005476:Hilary Swank|nm0000142:Clint Eastwood|nm0000151:Morgan Freeman|nm0059431:Jay Baruchel|nm1591496:Mike Colter|nm0726900:Lucia Rijker|nm0639928:Brían F. O'Byrne|nm1107001:Anthony Mackie|nm0553269:Margo Martindale|nm1641251:Riki Lindhome|nm0671567:Michael Peña|nm0553468:Benito Martinez|nm0534398:Bruce MacVittie|nm0694656:David Powledge|nm0195311:Joe D'Angerio|nm1483939:Marcus Chait|nm0565735:Tom McCleister|nm0335389:Erica Grant
tt1392190,Mad Max: Fury Road,2015,8.1,120,90,nm0362766:Tom Hardy|nm0000234:Charlize Theron|nm0396558:Nicholas Hoult|nm2368789:Zoë Kravitz|nm0117412:Hugh Keays-Byrne|nm2890541:Josh Helman|nm0428923:Nathan Jones|nm2492819:Rosie Huntington-Whiteley|nm2142336:Riley Keough|nm3880181:Abbey Lee|nm5196907:Courtney Eaton|nm0397398:John Howard|nm0141885:Richard Carter|nm5208473:Iota|nm0760151:Angus Sampson|nm0353228:Jennifer Hagan|nm0301885:Megan Gale|nm0415513:Melissa Jaffer
tt0096283,Tonari no Totoro,1990,8.1,86,87,nm0847054:Hitoshi Takagi|nm0383022:Noriko Hidaka|nm0757076:Chika Sakamoto|nm0411790:Shigesato Itoi|nm0793585:Sumi Shimamoto|nm0457498:Tanie Kitabayashi|nm1361762:Hiroko Maruyama|nm0913558:Machiko Washio|nm0840657:Reiko Suzuki|nm0386405:Masashi Hirose|nm0023823:Toshiyuki Amagasa|nm0157133:Shigeru Chiba|nm0851311:Naoki Tatsuta|nm0850183:Tarako|nm0632769:Tomohiro Nishimura|nm3588709:Mitsuko Ishida|nm0477765:Chie Kôjiro|nm8108902:Daiki Nakamura
tt0072684,Barry Lyndon,1975,8.1,185,89,nm0641939:Ryan O'Neal|nm0001943:Marisa Berenson|nm0535861:Patrick Magee|nm0473228:Hardy Krüger|nm0000925:Steven Berkoff|nm0357864:Gay Hamilton|nm0443811:Marie Kean|nm0477981:Diana Körner|nm0578527:Murray Melvin|nm0585460:Frank Middlemass|nm0603682:André Morell|nm0642724:Arthur O'Sullivan|nm0703501:Godfrey Quigley|nm0744436:Leonard Rossiter|nm0832104:Philip Stone|nm0899920:Leon Vitali|nm0082843:John Bindon|nm0095795:Roger Booth
tt0118849,Bacheha-ye aseman,1999,8.2,89,77,nm0619870:Reza Naji|nm0268488:Amir Farrokh Hashemian|nm0781245:Bahare Seddiqi|nm0415412:Nafise Jafar-Mohammadi|nm0764710:Fereshte Sarabandi|nm0592395:Kamal Mirkarimi|nm0706325:Behzad Rafiei|nm0013839:Hossein Ahamdloo|nm0019616:Seyed Karym Alikhani|nm0039705:Kazem Asqarpoor|nm0149623:Ali Chaharian|nm0197421:Masume Dair|nm0214959:Reza Dehghan|nm0275515:Navid Feyzabadi|nm0354430:Mohammad Haj Hosseini|nm0354428:Siamak Haj-Amini|nm0354429:Soheil Haj-Amini|nm0396137:Seyd-Ali Hosseini
tt0097165,Dead Poets Society,1989,8.1,128,79,nm0000245:Robin Williams|nm0000494:Robert Sean Leonard|nm0000160:Ethan Hawke|nm0001038:Josh Charles|nm0360796:Gale Hansen|nm0476378:Dylan Kussman|nm0749456:Allelon Ruggiero|nm0914209:James Waterston|nm0516093:Norman Lloyd|nm0001748:Kurtwood Smith|nm0069724:Carla Belver|nm0694676:Leon Pownall|nm0552327:George Martin|nm0041767:Joe Aufiery|nm0136999:Matt Carey|nm0004668:Kevin Cooney|nm0601328:Jane Moore|nm0001223:Lara Flynn Boyle
tt2119532,Hacksaw Ridge,2016,8.1,139,71,nm1940449:Andrew Garfield|nm0941777:Sam Worthington|nm3478396:Luke Bracey|nm1954240:Teresa Palmer|nm1372922:Richard Pyros|nm5681790:Jacob Warner|nm5490799:Milo Gibson|nm7779500:Darcy Bryce|nm7737266:Roman Guerriero|nm0525281:James Lugton|nm4443845:Kasia Stelmach|nm0915989:Hugo Weaving|nm0341737:Rachel Griffiths|nm4430335:Jarin Towney|nm0568958:Tim McGarry|nm0178833:Tyler Coppin|nm7335084:Richard Platt|nm1692762:Nathaniel Buzolic
tt10872600,Spider-Man: No Way Home,2021,8.2,148,71,nm4043618:Tom Holland|nm3918035:Zendaya|nm1212722:Benedict Cumberbatch|nm8188622:Jacob Batalon|nm0269463:Jon Favreau|nm0004937:Jamie Foxx|nm0000353:Willem Dafoe|nm0000547:Alfred Molina|nm0938950:Benedict Wong|nm1727825:Tony Revolori|nm0000673:Marisa Tomei|nm1940449:Andrew Garfield|nm0001497:Tobey Maguire|nm3886028:Angourie Rice|nm1573892:Arian Moayed|nm0628420:Paula Newsome|nm2868110:Hannibal Buress|nm0771414:Martin Starr
tt2278388,The Grand Budapest Hotel,2014,8.1,99,88,nm0000146:Ralph Fiennes|nm0000719:F. Murray Abraham|nm0023832:Mathieu Amalric|nm0004778:Adrien Brody|nm0000353:Willem Dafoe|nm0000156:Jeff Goldblum|nm0000172:Harvey Keitel|nm0000179:Jude Law|nm0000195:Bill Murray|nm0001570:Edward Norton|nm1519680:Saoirse Ronan|nm0005403:Jason Schwartzman|nm2244205:Léa Seydoux|nm0842770:Tilda Swinton|nm0929489:Tom Wilkinson|nm0005562:Owen Wilson|nm1727825:Tony Revolori|nm0683978:Larry Pine
tt2024544,12 Years a Slave,2013,8.1,134,96,nm0252230:Chiwetel Ejiofor|nm0931324:Michael Kenneth Williams|nm1055413:Michael Fassbender|nm0000093:Brad Pitt|nm4833412:Dwight Henry|nm6003176:Dickie Gravois|nm0061262:Bryan Batt|nm1788122:Ashley Dyke|nm0779427:Kelsey Scott|nm4832920:Quvenzhané Wallis|nm5244012:Cameron Zeigler|nm1591232:Tony Bentley|nm1058940:Scoot McNairy|nm0453115:Taran Killam|nm0077512:Christopher Berry|nm0131966:Bill Camp|nm6003177:Mister Mackey Jr.|nm1663252:Chris Chalk
tt0353969,Salinui chueok,2003,8.1,132,82,nm0814280:Song Kang-ho|nm1235292:Kim Sang-kyung|nm1323287:Kim Roe-ha|nm1138201:Song Jae-ho|nm1322404:Byun Hee-Bong|nm1325300:Ko Seo-hie|nm3797160:Ryu Tae-ho|nm1369550:Park No-shik|nm1310960:Park Hae-il|nm0432429:Jeon Mi-seon|nm1296981:Seo Young-hwa|nm11314493:Woo Go-na|nm11314494:Ok-joo Lee|nm1322499:Choi Jong-ryul|nm2182458:Yoo Seung-mok|nm11314495:Hun-Kyung Lee|nm3882173:Shin Hyun-jong|nm1594385:Lee Jae-eung
